URL,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
https://open.spotify.com/track/5xiBjjEVa0q9cg93Lc6jvI,0.661,0.671,-8.313,0.0648,0.023,0,0.331,0.185,96.133
https://open.spotify.com/track/5xjj2WjQVC4Ar8UNIvSUiL,0.525,0.608,-8.782,0.0396,0.219,0,0.0782,0.249,120.013
https://open.spotify.com/track/5xkJKo4YvFCuXcPRlZjYQq,0.459,0.287,-13.151,0.0317,0.465,0,0.146,0.578,115.267
https://open.spotify.com/track/5xkTHyhR9kCuFvqPkjgpId,0.866,0.652,-4.213,0.239,0.0179,0,0.728,0.222,125.101
https://open.spotify.com/track/5xkngHLGRaLjLp2bKbvSTu,0.669,0.71,-10.104,0.409,0.423,0,0.0956,0.866,154.062
https://open.spotify.com/track/5xlS0QkVrSH7ssEbBgBzbM,0.602,0.553,-9.336,0.0328,0.108,0,0.0512,0.971,130.594
https://open.spotify.com/track/5xlkkQzLBXCzjwHEWxYVV4,0.687,0.441,-9.777,0.0268,0.409,5.57E-05,0.119,0.232,102.02
https://open.spotify.com/track/5xnFC3pV8uv0aHTl3QDOtF,0.562,0.773,-1.894,0.0425,0.00611,0.00308,0.0627,0.484,106.026
https://open.spotify.com/track/5xoUgPXbMNUmoHU0Enwtwq,0.41,0.803,-5.363,0.0623,0.239,0,0.103,0.814,153.315
https://open.spotify.com/track/5xpScO7frkFncHij08H2C8,0.584,0.776,-4.565,0.0925,0.046,0,0.0638,0.367,167.956
https://open.spotify.com/track/5xs4Qo54MrbvodznHUWO6o,0.778,0.882,-2.679,0.0574,0.0886,0.00196,0.14,0.572,109.034
https://open.spotify.com/track/5xtxxuIqInrLDSfjA6Co3o,0.421,0.72,-6.257,0.0571,0.266,0,0.225,0.24,97.998
https://open.spotify.com/track/5xuUlDFgBXSGj3DeQp7ue2,0.649,0.21,-8.109,0.0322,0.868,0,0.133,0.412,65.106
https://open.spotify.com/track/5xxeQ8LXr1PvVRKYTJGfcd,0.653,0.62,-8.457,0.0282,0.223,0,0.0882,0.719,109.997
https://open.spotify.com/track/5xyExId5XWZplBvjmbIuy6,0.678,0.81,-5.756,0.0342,0.00429,0,0.0597,0.57,123.989
https://open.spotify.com/track/5xyJcPzSuV5Dey4QiclvwZ,0.643,0.682,-8.71,0.335,0.542,0,0.0639,0.567,93.34
https://open.spotify.com/track/5y2qTBdWUFNgSPOygSWOMe,0.745,0.872,-2.629,0.203,0.134,0,0.253,0.525,90.983
https://open.spotify.com/track/5y3UmQ5bgEMDuhmgdDR0F7,0.733,0.396,-9.394,0.0369,0.847,1.34E-06,0.115,0.267,124.788
https://open.spotify.com/track/5y69gQtK33qxb8a24ACkCy,0.559,0.845,-3.871,0.0379,0.222,0,0.164,0.304,94.915
https://open.spotify.com/track/5y6pj7OeBFF0CVgZKhRbOG,0.777,0.896,-4.467,0.0619,0.0352,0,0.317,0.843,111.987
https://open.spotify.com/track/5y8t9kU2DGV4RbTpsUjZR3,0.574,0.712,-6.146,0.0424,0.0414,0,0.107,0.371,120.288
https://open.spotify.com/track/5y9VR6oWTFjtprI6Zia6aB,0.484,0.312,-7.836,0.0398,0.795,0,0.132,0.0789,119.428
https://open.spotify.com/track/5yCkBa9d8D71jeQZZNZe51,0.849,0.523,-7.824,0.0689,0.134,0,0.0827,0.601,114.638
https://open.spotify.com/track/5yDuixmCBMLPzz9tuH4vE0,0.733,0.775,-6.498,0.116,0.127,0,0.171,0.659,140.059
https://open.spotify.com/track/5yEPxDjbbzUzyauGtnmVEC,0.389,0.889,-6.546,0.0442,0.0415,0,0.463,0.524,171.121
https://open.spotify.com/track/5yEyf6cpujW3LCmOPctTXM,0.55,0.398,-10.792,0.0406,0.775,0,0.113,0.283,123.911
https://open.spotify.com/track/5yFSF6qQA1rcLsQRnBsZgb,0.658,0.678,-4.407,0.058,0.303,0,0.361,0.662,97.976
https://open.spotify.com/track/5yFtFeJh2ySBVxuPJvrC3s,0.691,0.664,-6.682,0.44,0.197,0,0.145,0.714,90.71
https://open.spotify.com/track/5yGVHzJ2Se8pDzR7FIYUlU,0.564,0.32,-11.473,0.0306,0.706,0,0.123,0.266,85.891
https://open.spotify.com/track/5yIJJlbj5xMzNoVpi7ur1C,0.558,0.716,-5.226,0.0345,0.0204,0,0.117,0.467,139.973
https://open.spotify.com/track/5yJ7tCEbgBC8ewZzUy0dBF,0.718,0.774,-5.524,0.139,0.512,0,0.151,0.491,119.922
https://open.spotify.com/track/5yJCrSdwrLFzboxg0z9xMd,0.721,0.896,-5.023,0.0574,0.0495,0,0.138,0.838,97.988
https://open.spotify.com/track/5yKfZwcuSoEkOemLJX6hEm,0.646,0.714,-6.559,0.0387,0.0516,0,0.146,0.349,117.036
https://open.spotify.com/track/5yN3AMnuwzvAReHP7BSydu,0.55,0.794,1.162,0.0353,0.127,5.16E-06,0.178,0.205,75.032
https://open.spotify.com/track/5yNgdD8E6WruhULb4n2Con,0.252,0.118,-17.62,0.0328,0.945,6.20E-05,0.117,0.14,87.575
https://open.spotify.com/track/5yPccTsG5ZZG1LfjAzkQH1,0.577,0.786,-6.118,0.0466,0.0365,8.70E-05,0.0979,0.113,145.948
https://open.spotify.com/track/5yQ3Uhr42eBKifxGVYxhB0,0.654,0.56,-8.517,0.0281,0.11,0.024,0.11,0.665,91.002
https://open.spotify.com/track/5yQHRt2jsjQdj0WNASwvKK,0.857,0.868,-1.412,0.113,0.00755,0.000258,0.0648,0.802,107.985
https://open.spotify.com/track/5yQqW9hdxPLQvESZAaGbSw,0.808,0.772,-6.907,0.0464,0.00196,0.141,0.0708,0.861,137.034
https://open.spotify.com/track/5yRDS8rO2nWrNxcVcsCPl4,0.554,0.662,-8.369,0.0667,0.0208,0.000365,0.131,0.373,136.992
https://open.spotify.com/track/5ySxlyvySBhIEvoO2xx7uT,0.528,0.383,-11.17,0.0258,0.376,0,0.11,0.46,89.089
https://open.spotify.com/track/5yUHyZlgg8YsRdMt1cP7Lg,0.503,0.94,-6.251,0.0523,0.112,0.000662,0.134,0.387,103.02
https://open.spotify.com/track/5yUrHLEmImCPZ4VssugixY,0.513,0.508,-8.674,0.146,0.795,0.0298,0.108,0.548,109.858
https://open.spotify.com/track/5yZikrIYMNhW4OGIO2xpLr,0.756,0.83,-3.636,0.113,0.443,0,0.109,0.63,104.985
https://open.spotify.com/track/5yZnZ6cXdkTIMNzrI458bp,0.63,0.661,-6.297,0.0507,0.477,4.62E-05,0.277,0.316,121.936
https://open.spotify.com/track/5ygDXis42ncn6kYG14lEVG,0.829,0.886,-1.746,0.112,0.259,0,0.0559,0.777,115.056
https://open.spotify.com/track/5yhcpuhUVYmxGOX2WExGeH,0.514,0.934,-4.223,0.445,0.28,0,0.101,0.665,168.056
https://open.spotify.com/track/5yjEDJNnBbHU3TLAiPvwJs,0.562,0.378,-10.799,0.0324,0.674,0,0.142,0.273,74.974
https://open.spotify.com/track/5yjKv99Ge4iOr9QBW1Hl0x,0.665,0.854,-5.912,0.0399,0.00515,0.00572,0.0654,0.827,109.908
https://open.spotify.com/track/5ykQAAT2QrYALQQEhpenGc,0.498,0.516,-9.215,0.304,0.0714,0.00273,0.0999,0.472,80.707
https://open.spotify.com/track/5ymVfeMK8cDew5vzntTuc7,0.571,0.634,-9.155,0.0537,0.724,0,0.0864,0.805,109.575
https://open.spotify.com/track/5yntJb5HtBbLv7aflj3gGI,0.579,0.932,-5.684,0.0653,0.00107,0.000131,0.102,0.0475,127.981
https://open.spotify.com/track/5yokZ4I1JFUwPNv4U9d7Jk,0.8,0.875,-4.952,0.0338,0.0615,2.79E-06,0.13,0.882,100.033
https://open.spotify.com/track/5yp9PFqx8uw6yvlB5RWy1D,0.768,0.591,-6.004,0.0292,0.116,0,0.172,0.931,105.06
https://open.spotify.com/track/5ypwZVBbHoMnX74HtsmzUd,0.221,0.308,-9.876,0.0356,0.88,4.47E-05,0.14,0.367,169.059
https://open.spotify.com/track/5ysL31dJXdNK1OCI5Hlqe7,0.534,0.627,-5.4,0.0391,0.0532,2.31E-06,0.0994,0.425,141.652
https://open.spotify.com/track/5ytBzKR6KpiacBYZVl8WOH,0.534,0.624,-6.205,0.36,0.155,0,0.232,0.449,199.683
https://open.spotify.com/track/5ytWdfs7iGpu42VQyAQyvY,0.496,0.444,-8.657,0.038,0.83,3.77E-05,0.212,0.349,124.676
https://open.spotify.com/track/5yuShbu70mtHXY0yLzCQLQ,0.665,0.498,-8.185,0.0832,0.228,0,0.0757,0.127,81.967
https://open.spotify.com/track/5z2Ha5yIuMB8tvQCvyNTPN,0.439,0.705,-6.262,0.0414,0.0624,3.55E-05,0.049,0.422,149.918
https://open.spotify.com/track/5z4O1H0vFY0Nh4ZMtfgapP,0.751,0.525,-5.209,0.0311,0.285,1.43E-05,0.268,0.663,119.877
https://open.spotify.com/track/5z6a02FGoVsXTrJ4GiVNxE,0.707,0.275,-14.816,0.0328,0.13,0,0.066,0.195,93.988
https://open.spotify.com/track/5z6sckDWV2hhOLQHOpWFxg,0.532,0.819,-3.189,0.251,0.0598,0.0069,0.158,0.196,180.152
https://open.spotify.com/track/5z6xHjCZr7a7AIcy8sPBKy,0.653,0.964,-4.261,0.0582,0.00316,0.00512,0.144,0.87,126.928
https://open.spotify.com/track/5z7ozBZZGsaZfxwgvhfxNu,0.739,0.856,-4.611,0.0301,0.132,1.26E-06,0.472,0.821,113.991
https://open.spotify.com/track/5z9QQQ9lAb0fLxbwYf1HCV,0.578,0.398,-8.976,0.423,0.174,0,0.0794,0.301,140.053
https://open.spotify.com/track/5zAIFeEh3NBJzQg01cE7hK,0.749,0.611,-6.643,0.101,0.563,0,0.0843,0.26,119.902
https://open.spotify.com/track/5zBbg5WBXFOjE4oKj9jv8P,0.801,0.536,-7.84,0.0859,0.657,0,0.0968,0.689,98.01
https://open.spotify.com/track/5zCO1EU3KpM2tsFaZdu9vq,0.772,0.614,-7.158,0.218,0.714,0,0.227,0.714,120.032
https://open.spotify.com/track/5zDtPPBa7sZbfQIXP8zlbX,0.716,0.475,-11.491,0.223,0.487,0,0.147,0.409,84.98
https://open.spotify.com/track/5zHvsFZoCzLmhbRbYDkg42,0.686,0.877,-5.201,0.0373,0.00254,0.000977,0.0791,0.396,117.01
https://open.spotify.com/track/5zL68iJeFxWi6F2tfslqZ4,0.745,0.722,-5.344,0.0299,0.00574,0,0.314,0.757,120.008
https://open.spotify.com/track/5zM11OjQnOzRiRQq6IPFgg,0.875,0.587,-7.565,0.384,0.0141,0,0.19,0.586,146.015
https://open.spotify.com/track/5zM1W3NIfDecVGOjXL65Ne,0.686,0.573,-9.256,0.167,0.477,0,0.326,0.351,87.956
https://open.spotify.com/track/5zMCVOE672AEsKkStg8Gl3,0.525,0.586,-5.732,0.0446,0.583,0,0.0941,0.535,143.74
https://open.spotify.com/track/5zMR44ZH4KVZj4FlhTj3SE,0.404,0.556,-8.329,0.0326,0.359,4.93E-06,0.0964,0.34,159.256
https://open.spotify.com/track/5zNK9ZyCrrJFlGgMMv2Xt7,0.514,0.298,-9.893,0.0341,0.903,0,0.136,0.474,72.432
https://open.spotify.com/track/5zOnoB8FdZudDcPX4O8WqF,0.621,0.199,-13.788,0.0344,0.976,0.00186,0.107,0.178,128.905
https://open.spotify.com/track/5zQgXYRkfq79wNzTW5uFMG,0.568,0.949,-3.512,0.209,0.101,1.48E-06,0.13,0.4,146.975
https://open.spotify.com/track/5zRQDokwLLYAgNB0CCo2qb,0.771,0.91,-2.066,0.0623,0.35,2.51E-05,0.0428,0.773,95.029
https://open.spotify.com/track/5zSOVwaY3sVjnmLhuEfsuf,0.748,0.565,-5.895,0.0476,0.164,0.00169,0.103,0.812,175.92
https://open.spotify.com/track/5zSiXA70xM4kuSt6qim6jl,0.689,0.713,-4.34,0.0398,0.505,0,0.0846,0.922,155.04
https://open.spotify.com/track/5zT0kpzFSaonTEXxmgk4Q2,0.557,0.343,-9.51,0.0358,0.596,2.31E-06,0.32,0.367,199.89
https://open.spotify.com/track/5zWDzFyrpRpLsXPnZS9itt,0.304,0.94,-3.67,0.106,0.0986,3.42E-06,0.897,0.263,127.47
https://open.spotify.com/track/5zXqWMzWkHH2QRbKAHUjOy,0.43,0.502,-7.916,0.0299,0.581,0,0.21,0.317,139.924
https://open.spotify.com/track/5zYbI10mGopvcQULrtAHuv,0.862,0.615,-3.534,0.073,0.0286,0.0331,0.148,0.708,124.007
https://open.spotify.com/track/5zaEuox5j6mcZ3mWFgScB5,0.593,0.714,-6.017,0.0378,0.0295,5.48E-06,0.103,0.212,92.025
https://open.spotify.com/track/5zbCh88uaDctoiQfZQTN1h,0.381,0.616,-6.05,0.333,0.0138,0,0.312,0.552,191.873
https://open.spotify.com/track/5zbPPtpSfA5GQ9C1Ya3rrl,0.791,0.814,-4.962,0.035,0.291,6.54E-06,0.071,0.727,114.968
https://open.spotify.com/track/5zd9EXZujflINL16eUHgqo,0.501,0.508,-7.306,0.0277,0.694,0,0.108,0.276,109.408
https://open.spotify.com/track/5zh13TiDZbG0agt77NqLJF,0.733,0.804,-4.394,0.0514,0.134,7.62E-06,0.319,0.697,123.935
https://open.spotify.com/track/5zhTxSctAPGFmXSZ7RPmxG,0.617,0.878,-4.782,0.285,0.0933,0,0.154,0.561,97.027
https://open.spotify.com/track/5zhVTdCqfZcpgk5QdRQsyr,0.678,0.564,-7.029,0.0248,0.318,0.142,0.126,0.816,99.975
https://open.spotify.com/track/5zi9V1bE6Jq8P9BXFtDrts,0.79,0.683,-6.08,0.0768,0.297,0,0.047,0.904,168.023
https://open.spotify.com/track/5zjzN9wHwgYFaMLzjjoJ8a,0.746,0.69,-4.774,0.0425,0.00156,0.0215,0.0991,0.337,106.018
https://open.spotify.com/track/5zke2XVsA1jZADDgXtIomh,0.849,0.744,-5.021,0.0701,0.0765,0,0.599,0.626,103.017
https://open.spotify.com/track/5zlSTZhZq6rXL4Xn2PBayO,0.644,0.805,-4.513,0.0975,0.452,1.00E-05,0.11,0.461,115.915
https://open.spotify.com/track/5zoov7npvhFU89zmzdMvYF,0.505,0.649,-7.192,0.0801,0.0432,0,0.16,0.262,82.955
https://open.spotify.com/track/5zopPuTr0TU0PhhBmWw5nq,0.918,0.473,-14.196,0.0567,0.0614,3.25E-06,0.0423,0.954,118.244
https://open.spotify.com/track/5zrg9OauFJuH1kgZF3MsZD,0.783,0.57,-7.124,0.0808,0.0861,0,0.613,0.618,139.964
https://open.spotify.com/track/5ztQHTm1YQqcTkQmgDEU4n,0.748,0.771,-7.01,0.0318,0.28,0.000333,0.466,0.782,137.543
https://open.spotify.com/track/5zv8uI8Oz6ZMx6DjB4lDgJ,0.799,0.455,-6.588,0.0733,0.079,0,0.139,0.511,90.054
https://open.spotify.com/track/5zxbexarKkxeD3s1RabQ8P,0.723,0.772,-7.924,0.0861,0.188,3.22E-06,0.114,0.776,108.018
https://open.spotify.com/track/5zyEUkL2SNiJQ4iQVnhWkk,0.858,0.731,-4.39,0.248,0.0951,0.000213,0.166,0.585,121.488
https://open.spotify.com/track/5zyOxK7DlZLDZO3icThxqs,0.687,0.639,-6.612,0.0777,0.0325,0,0.157,0.235,107.999
https://open.spotify.com/track/600Zff4zV6yOLlpLcacGGJ,0.723,0.938,-4.979,0.0478,0.473,9.35E-06,0.0806,0.824,100.023
https://open.spotify.com/track/6041gM9Th1ViQcnzkIxnuv,0.737,0.699,-5.804,0.15,0.222,1.52E-05,0.0785,0.42,135.998
https://open.spotify.com/track/604Z8LgrdcWEASx1Epp3aN,0.766,0.852,-3.911,0.0358,0.179,0,0.405,0.815,105.027
https://open.spotify.com/track/605oWxNd0ypnZkrZeKquxy,0.779,0.621,-6.589,0.372,0.265,0,0.0962,0.284,140.013
https://open.spotify.com/track/606LAaqFjPyfpzZHOVE8Kz,0.536,0.652,-8.184,0.258,0.216,1.95E-06,0.104,0.306,91.59
https://open.spotify.com/track/607TgBgbTvP8CTgIHN0R6q,0.874,0.564,-6.991,0.0919,0.237,1.94E-06,0.0907,0.413,107.983
https://open.spotify.com/track/6081KcXIw1Xli7DBL53CVH,0.722,0.759,-5.413,0.215,0.218,6.28E-06,0.15,0.551,181.941
https://open.spotify.com/track/60ACK7b0zVJyyQkJ1X2dB3,0.672,0.681,-5.757,0.0441,0.0852,0,0.135,0.617,106.454
https://open.spotify.com/track/60APt5N2NRaKWf5xzJdzyC,0.784,0.728,-4.549,0.0539,0.34,0,0.222,0.713,110.165
https://open.spotify.com/track/60BBH4647wEsUbNeTaipWt,0.612,0.785,-2.763,0.0343,0.0392,0,0.0928,0.545,88.007
https://open.spotify.com/track/60BOmKvf9H4KeWluVXF1lO,0.438,0.636,-6.512,0.268,0.00931,1.89E-05,0.126,0.221,172.146
https://open.spotify.com/track/60GxnH4pbnMpxf3UFsV972,0.759,0.822,-6.866,0.458,0.529,0,0.0873,0.819,125.053
https://open.spotify.com/track/60Ih7J2Q1o9shvMC2OAALu,0.399,0.838,-6.679,0.102,0.00127,0,0.576,0.747,116.911
https://open.spotify.com/track/60IkVf7UfQXmt5CwkpcX8a,0.466,0.965,-2.597,0.0904,0.042,0,0.101,0.453,95.028
https://open.spotify.com/track/60J9eQy5p2vkfk79nLmz0X,0.452,0.451,-6.441,0.0254,0.708,0,0.111,0.266,92.427
https://open.spotify.com/track/60JbDGOET9FPSlStuLQKE4,0.576,0.968,-4.181,0.245,0.147,0,0.269,0.417,91.984
https://open.spotify.com/track/60JrWoeTL5JQ1wyGddnGnd,0.324,0.664,-5.936,0.0811,0.1,0,0.285,0.245,84.006
https://open.spotify.com/track/60LTEqwQF7J0mO093FPRdc,0.746,0.644,-7.498,0.209,0.154,0,0.0923,0.668,114.113
https://open.spotify.com/track/60LbXuVjG11t0cIendTtHh,0.7,0.809,-2.912,0.0301,0.0277,0,0.172,0.691,104.032
https://open.spotify.com/track/60MMvXhlpLJnUrY6Y1EeYp,0.781,0.641,-7.442,0.136,0.00794,0,0.0577,0.419,102.913
https://open.spotify.com/track/60QO7SvW5aaFgMLvltlr6E,0.48,0.63,-3.749,0.0289,0.237,0,0.228,0.54,77.316
https://open.spotify.com/track/60RmRJm8QwSttdgNQXpjac,0.565,0.324,-9.137,0.0342,0.565,2.17E-05,0.381,0.139,77.495
https://open.spotify.com/track/60TlmLgVCXyJ80SYIxGIYM,0.86,0.285,-11.272,0.0444,0.884,0,0.124,0.503,114.945
https://open.spotify.com/track/60W52880gVgufB5dC3KQvF,0.396,0.668,-5.347,0.0531,0.115,2.92E-05,0.105,0.221,161.62
https://open.spotify.com/track/60XGo2FgDqAYl4RVYazGcL,0.763,0.403,-8.576,0.0309,0.208,0,0.332,0.494,111.174
https://open.spotify.com/track/60a0Rd6pjrkxjPbaKzXjfq,0.556,0.864,-5.87,0.0584,0.00958,0,0.209,0.4,105.143
https://open.spotify.com/track/60awlN6okp8FyD0pdU38dc,0.738,0.554,-8.286,0.115,0.29,0,0.216,0.882,146.086
https://open.spotify.com/track/60eDUJ3WhZ4knYuwXOLENt,0.564,0.401,-8.396,0.0359,0.617,0,0.105,0.136,122.01
https://open.spotify.com/track/60jkAyuEyOnQKlrppOTYYx,0.293,0.586,-5.63,0.0342,0.0579,3.68E-06,0.123,0.226,81.723
https://open.spotify.com/track/60kbOtSEKKPs0OclmPVyTD,0.424,0.181,-20.152,0.032,0.99,1.27E-06,0.136,0.586,84.776
https://open.spotify.com/track/60krsAHBHlf1eMEdZpaybn,0.397,0.52,-6.242,0.0311,0.184,4.79E-05,0.29,0.22,88.109
https://open.spotify.com/track/60lwJa695S26FsYbhCVFVa,0.681,0.594,-4.986,0.0486,0.0777,0,0.0961,0.417,120.141
https://open.spotify.com/track/60myXm48xMbtq52nQRgEWc,0.593,0.706,-6.332,0.037,0.194,4.57E-06,0.108,0.397,107.013
https://open.spotify.com/track/60pkTBmS1hqeJopgAOw3Ju,0.704,0.714,-6.552,0.046,0.105,0,0.143,0.465,130.022
https://open.spotify.com/track/60rndNMhEUgIR3G1uhlDwg,0.788,0.723,-5.152,0.216,0.213,0,0.0629,0.483,141.89
https://open.spotify.com/track/60rvB3iatTs9yP8XIQMd0Y,0.538,0.883,-3.98,0.407,0.172,0,0.198,0.267,83.511
https://open.spotify.com/track/60tK9PZkMuCb5Uwv28oIJM,0.527,0.224,-11.76,0.0282,0.573,6.28E-06,0.283,0.314,86.23
https://open.spotify.com/track/60wTkHSgPXvql858nuPdx2,0.682,0.798,-9.291,0.0461,0.125,1.26E-06,0.0835,0.96,181.427
https://open.spotify.com/track/60wwxj6Dd9NJlirf84wr2c,0.509,0.781,-3.48,0.072,0.0398,0,0.0749,0.176,128
https://open.spotify.com/track/60xaS8mYBKUW4VQQ666N0T,0.704,0.777,-5.729,0.195,0.0358,0,0.151,0.392,111.921
https://open.spotify.com/track/60ySVR7z9Bl5eCwHlvHiBK,0.797,0.437,-9.019,0.0399,0.189,0,0.184,0.939,90.022
https://open.spotify.com/track/614z476KWJrqWWHiUnqpWm,0.323,0.232,-12.167,0.0335,0.789,0,0.122,0.284,122.441
https://open.spotify.com/track/615tCjQCd9kVLEEu8A7Aj7,0.284,0.484,-8.977,0.0355,0.632,0.000713,0.125,0.206,132.462
https://open.spotify.com/track/616eJFmF2GuJifG6B6NXPQ,0.619,0.946,-3.269,0.044,0.00115,0.848,0.0675,0.208,126.009
https://open.spotify.com/track/617cDTzVRFEwYPzi3FKaXT,0.45,0.499,-6.567,0.0904,0.648,0,0.111,0.285,177.908
https://open.spotify.com/track/618Bq4EN8E5JqXfk9DLnNl,0.786,0.666,-5.246,0.0359,0.399,0,0.0924,0.542,105.016
https://open.spotify.com/track/61AaiTZFfwruCncZ7m7CIg,0.552,0.623,-6.256,0.446,0.716,0,0.0892,0.477,133.967
https://open.spotify.com/track/61BCGNgkp9jPsDhtB01dRM,0.527,0.949,-4.169,0.0394,0.000185,0.212,0.922,0.57,142.011
https://open.spotify.com/track/61DO1qTEsYYRyIc3DEhnpO,0.543,0.677,-7.841,0.0395,0.842,0.028,0.0998,0.646,108.164
https://open.spotify.com/track/61FxpGhozNDbcNixAeYMge,0.558,0.582,-9.862,0.036,0.0972,0,0.102,0.353,120.046
https://open.spotify.com/track/61G1iTyaBq16v5awJaWrua,0.658,0.523,-13.525,0.0505,0.478,0.000334,0.182,0.46,106.951
https://open.spotify.com/track/61GQtJQpbY7cM3jh5YdE92,0.601,0.646,-5.831,0.209,0.393,0,0.0781,0.713,86.618
https://open.spotify.com/track/61GiOLLEn0LcavpVu1my6Q,0.72,0.643,-7.691,0.0369,0.135,0.812,0.112,0.325,122.012
https://open.spotify.com/track/61GvYQRd9kzLhphSrxrXZY,0.499,0.762,-5.658,0.0357,0.212,0,0.0923,0.286,149.886
https://open.spotify.com/track/61HHDBLqF3AmSvLfHKNGd2,0.664,0.576,-5.395,0.0349,0.0073,6.28E-05,0.0912,0.121,134.934
https://open.spotify.com/track/61J6owm81JYJQCgOLkczgR,0.419,0.178,-10.817,0.028,0.827,0.000456,0.119,0.152,77.184
https://open.spotify.com/track/61JOmMKpKfmkN5IAKZPTRY,0.674,0.777,-5.086,0.341,0.0653,0,0.168,0.582,98.697
https://open.spotify.com/track/61LwlLA6HkrEcGp6kwKiGg,0.883,0.561,-5.494,0.127,0.00152,5.86E-06,0.0835,0.213,140.019
https://open.spotify.com/track/61MoKejsY2k0hVb50zZ4Yn,0.482,0.473,-10.377,0.0358,0.515,0.000726,0.0954,0.039,101.785
https://open.spotify.com/track/61Q9oZuBtxp0Sle5E8NIS0,0.619,0.843,-4.748,0.125,0.301,0,0.0538,0.588,91.99
https://open.spotify.com/track/61QfjVl3jKT6aBGOE3vIXS,0.647,0.641,-4.913,0.039,0.41,0.000144,0.131,0.526,92.942
https://open.spotify.com/track/61RPZ412K4IeGEK4YE8S72,0.707,0.83,-5.114,0.0276,0.394,0.00022,0.173,0.871,114.03
https://open.spotify.com/track/61SVUyEV6XuLqTLglmS2AA,0.854,0.636,-6.489,0.158,0.108,0,0.104,0.286,120.029
https://open.spotify.com/track/61TEjsLb7OlStCTpQfcHnC,0.735,0.784,-2.963,0.278,0.28,0,0.078,0.904,129.623
https://open.spotify.com/track/61VCBq5JXqCNYlkhAcGTsA,0.672,0.773,-5.934,0.067,0.0275,0,0.0963,0.328,132.843
https://open.spotify.com/track/61VEcQZQZUF4o7QgXsOFjB,0.655,0.811,-5.131,0.0545,0.0744,0,0.137,0.313,113.935
https://open.spotify.com/track/61VRqJjtBP1DMIimIJfZb7,0.616,0.608,-6.697,0.0376,0.0472,0,0.089,0.401,95.992
https://open.spotify.com/track/61Vshd6sUk96S4at17m1KU,0.551,0.292,-12.41,0.0277,0.778,7.94E-06,0.126,0.408,97.995
https://open.spotify.com/track/61VxmmmI7BQci1gCG7uuXq,0.644,0.776,-6.263,0.0698,0.425,0,0.132,0.67,119.961
https://open.spotify.com/track/61W1tnl7e2ZCP01atVHCiD,0.654,0.797,-3.926,0.0346,0.00988,0,0.0981,0.578,108.03
https://open.spotify.com/track/61WbtB6ujkpNAsAf5LjF4b,0.797,0.792,-5.758,0.0607,0.111,7.88E-05,0.24,0.54,106.038
https://open.spotify.com/track/61YN4MSQQk7CHZA5bHkxUm,0.713,0.555,-4.949,0.0629,0.192,0,0.319,0.789,119.01
https://open.spotify.com/track/61Z1GwTgzUsszYLzjjPqiR,0.486,0.473,-7.239,0.0304,0.307,0,0.0626,0.475,122.255
https://open.spotify.com/track/61Zes0qxYHLHA3xSaywgZB,0.772,0.628,-7.493,0.127,0.0681,0,0.0985,0.601,135.052
https://open.spotify.com/track/61dXuN3VyqGOyOeMfJXIPh,0.916,0.72,-8.548,0.1,0.36,0.00016,0.0958,0.76,103.312
https://open.spotify.com/track/61g7oQKm8DFEL7r2g9LS8x,0.561,0.565,-12.374,0.0373,0.763,0.948,0.166,0.0392,122.072
https://open.spotify.com/track/61gLV3cGCPbHoe99bPPCkR,0.599,0.621,-9.864,0.0482,0.138,0,0.0518,0.963,158.64
https://open.spotify.com/track/61ggI0e1hKwn4NLQqDr5ba,0.435,0.813,-2.548,0.0312,0.00125,2.75E-06,0.111,0.708,95.856
https://open.spotify.com/track/61iIK9WKz7ymVyH15PCwaQ,0.457,0.661,-3.3,0.0359,0.65,0,0.107,0.225,123.475
https://open.spotify.com/track/61iyAeMVUNu7vIVqedsBFB,0.565,0.176,-9.254,0.0419,0.956,5.47E-06,0.108,0.301,97.931
https://open.spotify.com/track/61kyeuTz4ratNUYHG6UzcG,0.601,0.615,-5.491,0.0406,0.396,2.96E-05,0.0686,0.34,152.052
https://open.spotify.com/track/61mnlyQlnPuq1GEX0LxIWh,0.943,0.495,-5.964,0.18,0.0575,0,0.0952,0.573,129.971
https://open.spotify.com/track/61oiZFCXIgxwr3LQSQNOHk,0.655,0.87,-4.069,0.152,0.111,0.0016,0.425,0.697,95.066
https://open.spotify.com/track/61sQYdFNS6sEBYCyr1q5gn,0.567,0.501,-8.038,0.0241,0.0995,0,0.0986,0.2,142.589
https://open.spotify.com/track/61ti4XQFbT2sCnntlhA0Ks,0.65,0.592,-8.563,0.0384,0.00102,0.00052,0.0691,0.219,130.062
https://open.spotify.com/track/62499JCXcoXfKh9p2cdfDo,0.397,0.614,-5.984,0.0324,0.439,0.000275,0.117,0.573,123.562
https://open.spotify.com/track/626rYyBfeAeleh1F5t4B70,0.768,0.735,-2.511,0.0669,0.202,0,0.0557,0.303,129.99
https://open.spotify.com/track/628A1ThsViFrgjqgRAy4aa,0.72,0.837,-7.264,0.0359,0.49,0,0.208,0.917,92.025
https://open.spotify.com/track/628Ueb4sRiXApObhcU9iPU,0.668,0.844,-4.151,0.0956,0.00389,0.00879,0.119,0.33,159.108
